,percentage_population_age_range_0_19,percentage_population_age_range_20_39,percentage_population_age_range_40_59,percentage_population_age_range_60_more,percentage_urban_population,average_residents_per_households,percentage_population_in_households_more_2_residents_per_bedroom,percentage_male_population,percentage_indigenous_population,percentage_black_and_brown_population,life_expectancy_at_birth,density_median_effectively_domiciled_area,per_capita_income,gini,per_capita_cash_transfer_program,percentage_estimated_households_in_informal_settlements,percentage_population_in_informal_settlements,demographic_density_in_informal_settlements,percentage_population_in_households_without_bathroom,percentage_hospitalizations_diseases_inadequate_sanitation,activity_rate,percentage_self_employed_workers,unemployment_rate,percentage_informal_workers,percentage_poor_population_spending_more_1_hour_to_work,percentage_workers_agriculture,percentage_workers_commerce,percentage_workers_services,percentage_workers_industry,illiteracy_rate,expected_years_of_schooling_at_age_18
5040,-1.4797791362949935,-1.3533982451155986,1.4520854767847586,1.5887819080874717,-2.248354339781325,-0.5447361468880196,-0.8129652004780012,1.5018804980406744,-0.1957740941258979,-1.7064598433982838,-0.2192564398532594,-1.1357125629353602,0.4833057495734918,-0.21765218419148305,-0.7994186909756779,-0.23167089155687054,-0.15748288885154807,-0.17494943096987337,-0.2520269064902184,-0.10334671612839486,1.7804445552647898,3.8200854974003624,-1.4464766481233626,-0.5856106101847792,-0.7932361406082854,2.055500047622633,-1.3734254942226558,-2.454844518660813,-0.33943682737870823,-0.8293571437982272,-0.5405002649823015
5041,-0.9156057523486087,0.23546571849129883,0.2534211466563888,0.6638919847855745,0.7094415832803965,-1.0119025117537315,-0.8922679625667299,-0.9398102651712451,-0.1877600246216448,-1.520553353471484,1.3327858649078395,-0.5592779910885148,1.162603060193947,0.0851114245412286,-0.8906596673590604,-0.23167089155687054,-0.15748288885154807,-0.17494943096987337,-0.375015968239264,-0.07322457871724379,1.2857458005211966,0.6439388324697802,-0.6309126231547327,-0.320974585481178,-0.7036652690239057,-0.5676182860854387,1.0483822321367235,0.5853575709818394,0.10251023739497821,-0.9378104214997078,0.6344696841777139
5042,-0.5439741464434706,0.27786547645387866,0.04160858076023294,0.36697665213244157,0.7341879895485524,-0.9496136631049699,-0.7698491356530615,-0.838337402284518,-0.19251780220569423,-1.5942361729738952,1.3327858649078395,-0.18801919495066677,1.0067223769654634,0.38787503327394024,-0.7921701526334032,-0.23167089155687054,-0.15748288885154807,-0.17494943096987337,-0.43023554698373284,-0.3055953530318382,0.5972810127379892,0.2957706298263832,-0.6805783810855147,-0.8030272657746005,-0.4797380900629566,-0.9259887457146592,1.3933820207090064,0.6438662714486858,-0.209320432673765,-0.8359701485361237,-0.17616849780090135
5043,-0.4071887926709626,-0.8500394280387558,0.5633417776470341,0.6470070855588573,-1.5272201895292699,-0.8873248144562081,-0.7860176599624139,-0.19144790138161694,-0.08631494709739697,-2.032703227768561,0.7321156459978946,-1.151039311843717,0.43897422175805045,-1.277324814755973,-0.9314326955343555,-0.23167089155687054,-0.15748288885154807,-0.17494943096987337,-0.3022265235306458,-0.5207534773972035,0.6265082914646344,0.7992441823369517,-1.1746219731338192,-0.5357967702405719,-0.4733401706640723,0.20720714192024614,-0.4859589328294812,-0.5893171076217613,0.8181504082721659,-0.855809162749808,1.299375159283769
5044,-0.6482771988097239,1.6226286468900004,-0.3570293894421858,-0.15809735326273444,1.1307590973563564,-0.7004582685099231,-1.18176154067704,-1.0729933977100778,-0.14009822518003323,-1.4862143633114664,0.799271322646214,0.5288918104391735,1.765585930173893,-0.8231794016569055,-1.0255730872546478,-0.23167089155687054,-0.15748288885154807,-0.17494943096987337,-0.4816901544501696,-0.010828722651287858,1.6776078338191862,-0.20059744916085068,-0.7799098969470786,-1.434002571734559,-0.8892049315915492,-1.146819472366916,0.32660635867628995,-0.08074148048686895,2.1989545624254863,-1.2592024517614089,0.46141209476654943
5045,-0.7521807082033173,-0.4394263646351616,0.51420800137531,0.7750989199227016,0.9351857360275888,-0.7316026928343047,-1.2187181676698455,-0.6607598922327411,-0.17887055118834894,-1.512009745795078,0.7395773878477061,-0.2103313385227813,1.3136266215262171,-0.6717975972905497,-1.1553219235813645,-0.23167089155687054,-0.15748288885154807,-0.17494943096987337,-0.46537527891203156,-0.6003619834123886,1.221878784044452,0.1150885888044452,-0.6701224320474554,-1.2005001969960876,-0.8444194957993594,-0.9232489103963931,0.6943035017599073,0.649492108032036,0.8248805666189736,-0.9589720366609717,1.3084834534633039
5046,-0.8031361280578242,-1.2235789564319446,0.40569424867523207,1.449823273586725,1.055306163201707,-1.2610579063487783,-0.43569963325977806,-1.0793354516405016,-0.17583681253784172,-1.3256372077129401,1.3439784776825594,-0.23236935308216253,0.5218745903934255,0.23649322890758442,-1.0494026570548758,0.459897933754497,0.9890720390145283,1.0790260802424423,-0.4440404416698501,-0.6799704894275738,0.04196271693172255,0.2906952915954298,0.3258067138276985,-0.7620346266538466,-0.6396860750350631,-0.9747578143797978,1.5227569414236126,1.1580677351669286,0.07558960400774854,-0.8121633314797005,0.11529691594421881
5047,-0.5888358924197717,-0.4466970653169013,0.6414918925255816,0.5338358214198888,0.8635432353374517,-1.0119025117537315,-0.7105645465187692,-0.9398102651712451,-0.1762086981895913,-1.6522211917813223,1.7655668921969911,0.03891557114403674,1.5562357440370915,0.0851114245412286,-1.0299222102600125,0.38946495639107914,-0.15748288885154807,-0.17494943096987337,-0.44153046081782926,-0.5551787772956619,0.9826480952078351,-0.34575212256611537,-0.6910343301235741,-1.269513121085458,-0.8316236570015908,-1.508477734378056,0.803250803414312,0.27706172621422825,2.0497693857379216,-1.1295875588986661,0.13351350430328843
5048,-0.5831596236906669,-0.7163972160490568,0.38035204610992085,0.8524571187179681,0.908857303476481,-1.136480209051255,-0.9353840273916696,-0.9842046426841894,-0.19125246438774543,-2.0253986183888926,1.067894029239481,-0.5671494098827141,1.2083752597582653,0.0851114245412286,-0.7829282662470028,-0.23167089155687054,-0.15748288885154807,-0.17494943096987337,-0.462865298060009,-0.5207534773972035,0.24438868440886108,-0.5254190959418625,-0.40349573157694163,-1.3141380193688101,-0.6140943974395261,-1.108461777911189,0.8304876288279135,0.8688997347827089,0.6016636481165278,-0.9655850413988665,-0.567825147520906
5049,-0.881758130680945,-1.2265207663377646,0.23422249496381478,1.5803711659344808,-1.1150065795073236,-0.326725176617353,-0.7906372383365147,0.25249587374782095,-0.1801185232732483,-1.6824646180440674,0.6388438728752324,-1.1202463019401656,1.896934031621501,0.5392568376402961,-1.0316437381163028,-0.23167089155687054,-0.15748288885154807,-0.17494943096987337,-0.48545512572820176,-0.5573303585393156,2.447259506954187,2.3279360575000885,-1.503984367832689,-0.3905064037366342,-0.8892049315915492,1.2932778620809726,-1.4437872932077924,-0.8886116138560121,-0.6804315169502836,-0.8835837826489683,1.0352346280772533
