,percentage_population_age_range_0_19,percentage_population_age_range_20_39,percentage_population_age_range_40_59,percentage_population_age_range_60_more,percentage_urban_population,average_residents_per_households,percentage_population_in_households_more_2_residents_per_bedroom,percentage_male_population,percentage_black_and_brown_population,life_expectancy_at_birth,gini,activity_rate,percentage_self_employed_workers,unemployment_rate,percentage_informal_workers,percentage_workers_agriculture,percentage_workers_commerce,percentage_workers_services,percentage_workers_industry,expected_years_of_schooling_at_age_18,log_density_median_effectively_domiciled_area,sqrt_percentage_indigenous_population,log_per_capita_income,log_per_capita_cash_transfer_program,sqrt_percentage_estimated_households_in_informal_settlements,sqrt_percentage_population_in_informal_settlements,sqrt_demographic_density_in_informal_settlements,sqrt_percentage_population_in_households_without_bathroom,sqrt_percentage_hospitalizations_diseases_inadequate_sanitation,sqrt_percentage_poor_population_spending_more_1_hour_to_work,sqrt_illiteracy_rate
4744,0.24652703921025912,0.29962973478021865,0.377058804857087,0.40286849488270976,0.6536823243176338,0.0323564513990187,0.11218671263758125,0.6562790080891129,0.24534038679528794,1.0,0.00623259514653229,0.8939132741015781,0.5190293064580295,0.04044556424877337,0.5334836228616894,0.7317331918843655,0.11669539848826417,0.31467975069619414,0.10754541837952526,0.1511735844052513,0.09020311589632929,0.0,0.08594364610885721,0.04334714485633749,0.0,0.0,0.0,0.0029652141327406512,0.0,0.007263261603304152,0.02567950766614121
4745,0.22038875252288864,0.29980812280140706,0.34745974496851817,0.3818748054225428,0.4265641763648977,0.03323753592402849,0.07409721354492065,0.6420092465325503,0.16082422481399986,0.9533924778208172,0.004748219417718355,1.0,0.658503061351993,0.007622141696863676,0.9004123453704861,0.8065725352992628,0.07159815069348995,0.1905535424215919,0.13182556541297014,0.14119705110583533,0.07414993583403569,0.0,0.0841857060565291,0.034542428271127294,0.0,0.0,0.0,0.0,0.0,0.006247657128576784,0.019236291788505142
4746,0.3178317476148565,0.3277252331959858,0.2944087091022681,0.17506677761935732,1.0,0.03032888311688312,0.30696843831168835,0.5461429025974026,0.28290858911052796,0.8436335649350649,0.005129149350649351,0.718526922077922,0.266604262987013,0.07035854870129869,0.378219012987013,0.09555828246753248,0.17818218831168833,0.5252917954545454,0.15432049350649352,0.10548207142857144,0.09072105061470617,0.00426951808806479,0.07291850664733039,0.04214159819076994,0.0438558205957195,0.02444792108586767,0.13763235468254292,0.009058566588649742,0.008779774429129469,0.011747596001111091,0.020890126583668477
4747,0.24969449935740112,0.32758039861674254,0.3163896087295761,0.25349137449768977,1.0,0.028908328206275518,0.07513871021869231,0.5546498685608815,0.20494026500100962,0.8775742491190782,0.00481805470104592,0.8150542535936014,0.2521448626880698,0.044968510543095246,0.30915850998377986,0.14981855808490407,0.18629811510710886,0.34896481906146876,0.3404758655405783,0.10978281783097489,0.08472633599257448,0.0021412263203888083,0.07842834011947704,0.026630155174664313,0.0,0.0,0.0,0.0025651185311549502,0.007780389728390807,0.0025651185311550244,0.019703049298360396
4748,0.3123015104504537,0.34718827068117214,0.349355150198608,0.28147764931492747,0.9003436968315203,0.031870967741935485,0.23870967741935484,0.6414193548387097,0.3280793327897849,1.0,0.006709677419354839,0.7553548387096775,0.3104516129032258,0.06658064516129032,0.7419354838709677,0.5198709677419354,0.15651612903225806,0.39961290322580645,0.07535483870967742,0.12309677419354838,0.09702016953452389,0.00323803966788843,0.08115762026979352,0.051719249847337924,0.0,0.0,0.0,0.007299166773538477,0.026538017808004046,0.0175027870532265,0.03459893594268883
4749,0.3718578015766771,0.33712383109973476,0.3228216079621702,0.2921739869531035,0.5193597638031563,0.03879253276843638,0.3035879782867735,0.6558983185489209,0.10522349879779598,0.9827882960413081,0.007281874751754271,0.9185754005031113,0.6300807626108831,0.037468555540844696,1.0,0.6607970342910101,0.037468555540844696,0.3501919766980008,0.11068449622666489,0.11902555276049252,0.08497661017530787,0.0764398608750994,0.08808990613245535,0.07005417769899971,0.0,0.0,0.0,0.044050853328780934,0.017464459100056822,0.017564542779586387,0.03637927092290238
4750,0.30169375696415845,0.3376340301908814,0.36393179108848356,0.33471205675781457,0.7324563895794972,0.03398447952903399,0.1578806529301579,0.6584158415841584,0.3485914305648823,1.0,0.006288466684506289,0.8224511640353225,0.42213005084292216,0.026893229863526893,0.7972972972972974,0.6406208188386407,0.16523949692266524,0.3767728124163768,0.05191329943805192,0.13553652662563556,0.09607524427783382,0.006705180987431778,0.085469716749228,0.04211392323873746,0.0,0.0,0.0,0.0072051977617534945,0.009074565136640712,0.004231037811303693,0.02774477034162124
4751,0.2920042508799126,0.2749422328819211,0.37195199235621584,0.3700020474421597,0.9051812062283267,0.03219895287958115,0.10850785340314134,0.63717277486911,0.3714645061277018,1.0,0.005890052356020942,0.8054973821989528,0.5180628272251309,0.022905759162303665,0.5697643979057592,0.6106020942408377,0.08324607329842931,0.4044502617801047,0.08756544502617801,0.1420157068062827,0.08751764031362534,0.0035723129194694682,0.0849344521299736,0.05769871193914571,0.0,0.0,0.0,0.006674109310985386,0.014750559776943251,0.012138244104051968,0.03430717911539571
4752,0.34815462382415135,0.3938499182010711,0.3272653463947022,0.259810388028773,0.8762084785476598,0.03761297182349814,0.29904306220095694,0.6580276448697502,0.3237838001564607,1.0,0.006246677299308878,0.7698032961190857,0.41334396597554496,0.03455608718766614,0.5661881977671452,0.6290536948431685,0.09409888357256779,0.363237639553429,0.1916533758639022,0.1291866028708134,0.08930396759786739,0.05107459925188743,0.08465563449571192,0.05314904807838175,0.0,0.0,0.0,0.019488142342657097,0.0077498031563600495,0.007157316330588123,0.029330245202969063
4753,0.24139705089675112,0.32898341381412777,0.2932060158270182,0.1975386188525084,1.0,0.026422014974821103,0.11672376093294462,0.5085972601378214,0.21566040724230778,0.795313261993109,0.005093400477073947,0.6657498873575405,0.217106195335277,0.03225820302146833,0.2393898224224755,0.06844256891068116,0.17519175390935599,0.4294373277232971,0.27239081301351714,0.1067491849986748,0.08716613939053475,0.005045657561103493,0.0736996661400928,0.02442269179642259,0.010775067461763372,0.0,0.0,0.0023727478548680988,0.009608896454724467,0.0025992150467665787,0.015739028713436732
4754,0.29263970087640623,0.32073657023677016,0.3652593016847314,0.3328398370381578,0.7096746793510575,0.03173770491803279,0.09927868852459017,0.6613770491803279,0.16728443757632086,1.0,0.005639344262295082,0.691672131147541,0.6784262295081966,0.048131147540983604,0.5502950819672131,0.34937704918032786,0.12026229508196722,0.5408524590163934,0.0839344262295082,0.14714754098360658,0.08362764450088983,0.0,0.08462282619437858,0.042969045653361404,0.0,0.0,0.0,0.003469837785002571,0.010573452784653837,0.006009935337647003,0.020819026710016432
4755,0.3252291791944184,0.3401871572125586,0.34104189881359515,0.3164680777837935,0.8852812096056165,0.030559597830400846,0.30665431935441195,0.6660933985976981,0.3265112915959733,1.0,0.008995898928429686,0.7981214446355337,0.21550469638841113,0.08559333245138245,0.8284164572033337,0.5802354808837148,0.12581029236671518,0.4437094853816642,0.03175023151210477,0.1313665828813335,0.10626280746393728,0.0,0.08761814290208786,0.06151923732445653,0.0,0.0,0.0,0.00877530041104747,0.009631048934092496,0.011303087373088412,0.029581531651009258
4756,0.28379909620503746,0.3237854281497545,0.3385855639994225,0.333911836889001,0.6669417739500774,0.03225806451612903,0.18202764976958524,0.6529697900665642,0.3014553986221852,1.0,0.006400409626216077,0.8923451100870454,0.5852534562211981,0.02982590885816692,0.5202252944188428,0.7839221710189452,0.08000512032770096,0.25153609831029183,0.09165386584741424,0.12327188940092167,0.07652312630082189,0.0,0.08344249394474697,0.0477780050707683,0.0,0.0,0.0,0.0036206184392551972,0.008491102893895031,0.010477922135013378,0.037973366549388946
4757,0.33463035822150095,0.3290763273796503,0.3556563321227927,0.32689438669178045,0.5873428153055146,0.03500269251480883,0.24744211093161012,0.681340872374798,0.42408992642416654,1.0,0.007000538502961767,0.8590468497576736,0.5131933225632741,0.07027463651050081,0.9562466343564889,0.7522886375875067,0.10958535271943996,0.3080236941303177,0.07283252557889068,0.14189553042541733,0.08514564869756662,0.00833251020690864,0.08381376555774357,0.05918716363701688,0.0,0.0,0.0,0.017910789843363025,0.02931009835363118,0.0035618622927633156,0.035922628067114534
4758,0.32875591047775277,0.3480451603272128,0.3509804809564784,0.31198264973909196,0.8999426201998549,0.03429796355841372,0.10463558413719184,0.657556270096463,0.32036928010842236,1.0,0.006028938906752412,0.8732583065380494,0.329983922829582,0.05747588424437299,0.7911307609860664,0.6358520900321544,0.07127545551982852,0.437566988210075,0.04394426580921758,0.14040728831725616,0.09113039190703627,0.004105381920122557,0.08363993201197545,0.05066262909173405,0.0,0.0,0.0,0.013195147108515673,0.02135232777399414,0.015450914515904067,0.032707812475170676
4759,0.2520260448180999,0.24954477574112852,0.3062594975004759,0.33568025941313734,0.29496421986157645,0.02893081761006289,0.08187535734705546,0.5700400228702115,0.15312974875023794,0.826186392224128,0.004917095483133219,0.8437964551172099,0.6656375071469411,0.008118925100057175,1.0,0.8708976558033161,0.06403659233847912,0.16672384219554032,0.01600914808461978,0.11240708976558032,0.06760452159216303,0.0,0.07113060558389132,0.03923475993303631,0.0,0.0,0.0,0.01120406972113514,0.01353019961829529,0.0,0.029064070959722875
4760,0.2959207227032642,0.350814692382808,0.34684543611367175,0.2878133056429007,0.9359054041873672,0.0331881086622245,0.12070732957457712,0.6309584828293183,0.2078370144328576,1.0,0.0062788313685289586,0.8671194259354177,0.4213223987698616,0.05292157867760122,0.5799589953869809,0.4145310097385956,0.2001537672988211,0.4497693490517683,0.09443874935930291,0.13185545873910812,0.1003550052381287,0.0018018043775820264,0.08619969831239792,0.049554521048667505,0.0,0.0,0.0,0.00810424823210764,0.011813870396326098,0.005585467636520596,0.028248856592835214
4761,0.24717789697286277,0.29934821054670957,0.3437350499180067,0.2839916263092466,1.0,0.030178296542293415,0.09370537214299668,0.5690428990037116,0.20657761261902233,0.8871479781207267,0.005401562805235398,0.7681961711271733,0.3259725727681188,0.05695126001172104,0.2970859542879469,0.24083924594647393,0.157584723578824,0.35767739792928305,0.3127035163117796,0.0988720843914827,0.08287827036395773,0.0031433784973987407,0.07938013888759825,0.04154231367597956,0.0,0.0,0.0,0.001660644212428956,0.01150528059688977,0.008135461929514766,0.01803921355359961
4762,0.25168503689283855,0.3129034058664328,0.3000514039825432,0.16189238373072967,1.0,0.02740154758461093,0.13043957670427153,0.5020538231607367,0.15701213789058593,0.802855081477196,0.004310355799826439,0.7041274081573619,0.1889372625590589,0.042693047922090444,0.27452861344132673,0.029351470446437176,0.1428575065085334,0.3394918329958538,0.38054284061324845,0.10385904927200847,0.08221980926787609,0.003038169123056245,0.06920595567708067,0.030131257623834777,0.009400701328700202,0.008248176567183888,0.04323893926579182,0.0027152689306059762,0.0072568614652000945,0.005131375952174332,0.013062350637360188
