,percentage_population_age_range_0_19,percentage_population_age_range_20_39,percentage_population_age_range_40_59,percentage_population_age_range_60_more,percentage_urban_population,average_residents_per_households,percentage_population_in_households_more_2_residents_per_bedroom,percentage_male_population,percentage_black_and_brown_population,life_expectancy_at_birth,gini,activity_rate,percentage_self_employed_workers,unemployment_rate,percentage_informal_workers,percentage_workers_agriculture,percentage_workers_commerce,percentage_workers_services,percentage_workers_industry,expected_years_of_schooling_at_age_18,log_density_median_effectively_domiciled_area,sqrt_percentage_indigenous_population,log_per_capita_income,log_per_capita_cash_transfer_program,sqrt_percentage_estimated_households_in_informal_settlements,sqrt_percentage_population_in_informal_settlements,sqrt_demographic_density_in_informal_settlements,sqrt_percentage_population_in_households_without_bathroom,sqrt_percentage_hospitalizations_diseases_inadequate_sanitation,sqrt_percentage_poor_population_spending_more_1_hour_to_work,sqrt_illiteracy_rate
0,0.17473216394517835,0.1749265267526813,0.16037708230531542,0.08676911049240144,0.34182322544542265,0.01665163092414506,0.1347648122821489,0.3011020717287162,0.36493624348331527,0.42225909959973584,0.0034616293677434172,0.30993519494295807,0.20727997920987737,0.0362277418313837,0.34807280125309675,0.23013866968997618,0.08224353911638671,0.19802907314090792,0.01945674437731645,0.051745390721267985,0.04426049637856714,0.011141274118464608,0.03680962696429985,0.02610091299696253,0.0,0.0,0.0,0.008095831948728678,0.012856168721734562,0.006400317127985528,0.017308146838717085
1,0.16572023008467054,0.1846605071191783,0.1426765141180437,0.06423349498089972,0.47200064592012636,0.015436953672587347,0.1513044376212081,0.27619329386766384,0.37497845702639493,0.40882849148772843,0.002953640955404799,0.3378296504087527,0.15414662042735233,0.02847755713607269,0.2629855031802877,0.083426424721528,0.10025660525987232,0.22325067296889858,0.0507134579135541,0.051159290510596325,0.04534583257468107,0.0017728956567730672,0.036427973539222,0.020812410683752107,0.003096272073305139,0.0,0.0,0.0026139252992623705,0.008322125547537917,0.0022291629852111694,0.013559469080370225
2,0.166077045180988,0.1504967377472855,0.17138338177072723,0.11617490108173802,0.2582886353089973,0.016529791690852436,0.120673534211974,0.30595251799955075,0.36220584699459585,0.4262022113989388,0.0030879830631262793,0.3283555323790944,0.19968957141549937,0.017559119378561194,0.3670461436994413,0.2754359794933617,0.039114452132932874,0.22348520560782542,0.024098377629887435,0.061093625699890505,0.044544285588577835,0.0026175034217165902,0.03708640601404435,0.021824231276861394,0.0,0.0,0.0,0.0014831338900031645,0.01654874387654972,0.0048815912504518695,0.01931873221391613
3,0.15851526445777137,0.1915636990056479,0.15146866152515281,0.07714631547119183,0.45608734173250537,0.015684049740633317,0.11864318069482768,0.2833546403326226,0.3499767401506605,0.42983556244901716,0.003298859170539111,0.3495054479102753,0.14451318155852913,0.03634532559822038,0.2600311272496882,0.11395532818932474,0.1099619723513037,0.22611653998765452,0.060363335348636714,0.05636997951061569,0.04571634616210466,0.008066734068981016,0.03822061199392828,0.01961055916807401,0.007994007030754587,0.0,0.0,0.006339858181533526,0.0082863991783732,0.0037950993352877387,0.014514906506838435
4,0.15995806958189607,0.17308737131085256,0.14668721203915025,0.08259781734604987,0.4761432292523191,0.015126689650476822,0.09368425634830627,0.27835358278758465,0.33991089786152917,0.41016384502073583,0.0028116523513897437,0.3384104770132696,0.16003925184110424,0.03216530289989867,0.30624517411337093,0.14997353642312894,0.07917613021513518,0.21587866753970453,0.03863210330809508,0.05747017406240637,0.04261759979372385,0.0021394078554534037,0.03575383828038655,0.02132927469454586,0.0,0.0,0.0,0.0009739849451655255,0.01429248929825558,0.003466437825277517,0.01575529158331796
5,0.15573499401457774,0.16293769083816112,0.16551274825177384,0.10035259978557383,0.42940325507933474,0.015256442658431258,0.08610245224470975,0.2911583941825521,0.3744655954810144,0.4314475220761729,0.002864236361161424,0.32810119786120556,0.15180452714155546,0.03963167862994787,0.3006279103153715,0.13836015238508348,0.09679949824659832,0.21738969443182318,0.048516656729877185,0.060791955420569005,0.04255296658905002,0.0016840189565148211,0.036726716384855286,0.017638398698473157,0.0,0.0,0.0,0.002410112051796609,0.01638792798219102,0.002922690164450433,0.018045097130133334
6,0.16400131029193654,0.1756190644416807,0.1720382498064856,0.08665571417172192,0.17643562988314085,0.015795498541992175,0.08651625337772986,0.31154227616724717,0.4193531806106286,0.4274955950095988,0.0028719088258167586,0.3427742846480044,0.20905102994591157,0.02243678770169343,0.33924423004960463,0.30663609858981017,0.046130035514681686,0.17159655234255133,0.020641844685557954,0.05875446806150119,0.04374014982524476,0.006435895662852497,0.03587986475997089,0.025654019363212075,0.0,0.0,0.0,0.0070793507263833,0.008503644493830275,0.004969972163469691,0.017423176536617162
7,0.19385706826176854,0.16899790677182341,0.13863421666624756,0.059040508538619675,0.30722994317061914,0.01687194397717762,0.20279964554627453,0.290298331753498,0.39875477328859815,0.39259500204701686,0.002914754441239988,0.32600407365868783,0.2080125717584922,0.02640094888123143,0.3588511140926616,0.1955688124131984,0.0494387195610321,0.2239876682152883,0.031389663213353715,0.05168083836198594,0.04104103110880317,0.017401786175518647,0.03315859362746973,0.02799074992776131,0.0,0.0,0.0,0.012229314263208817,0.010605719638765266,0.006464343854172089,0.014914725265769636
8,0.16810276507814026,0.17923656479056746,0.15197930117121583,0.07623424196769113,0.4126592959756239,0.016106166404383483,0.11487147967697792,0.28864551077570116,0.3287754975649292,0.42652579960179837,0.0029911451893855044,0.36365422860182994,0.161291752135326,0.028185791207671097,0.33489321716543086,0.17072536388646492,0.09698213056353769,0.1809067619349502,0.060052991879201274,0.054933531843522246,0.044304854926883325,0.009012093838882797,0.036707549763115285,0.022604236287870314,0.0,0.0,0.0,0.007695922151716401,0.016310308472755768,0.0041876664756767806,0.016259513243598624
9,0.1945002378851338,0.15970362895517043,0.12968518516121702,0.05846711575647987,0.4583793163143047,0.017897299128378622,0.23537660065807037,0.27165930707287433,0.3741469935214003,0.4034485097454805,0.0029286489482801387,0.2779504788876983,0.14187677127223783,0.03915712112330111,0.27507606417920116,0.06144739367409994,0.09903172184369506,0.280065614239234,0.02256144374971366,0.04430937390268283,0.041045969298013345,0.02021667965284507,0.03364654979250614,0.024310158588127215,0.014733072295063447,0.0,0.0,0.023156178636157553,0.014225507731562012,0.0028180937644190873,0.013106296252810486
10,0.1645163835386493,0.18552091449152444,0.15229431476366845,0.0777121783835086,0.39169268067620805,0.015429164845317532,0.11073035973575626,0.2861356021877871,0.3988266862818591,0.4321906288062441,0.0028422145767690184,0.3325391054819752,0.18752815768763748,0.03254045668504938,0.29634437291250854,0.13619428216844195,0.10342180796692163,0.2017392305714826,0.06131062872744598,0.05464012512890644,0.04607429904933349,0.0021108703118152563,0.03685954099871186,0.022397585261113673,0.0,0.0,0.0,0.0023915818185079422,0.007359930621210125,0.002900218955886754,0.016001220533417532
