,percentage_population_age_range_0_19,percentage_population_age_range_20_39,percentage_population_age_range_40_59,percentage_population_age_range_60_more,percentage_urban_population,average_residents_per_households,percentage_population_in_households_more_2_residents_per_bedroom,percentage_male_population,percentage_black_and_brown_population,life_expectancy_at_birth,gini,activity_rate,percentage_self_employed_workers,unemployment_rate,percentage_informal_workers,percentage_workers_agriculture,percentage_workers_commerce,percentage_workers_services,percentage_workers_industry,expected_years_of_schooling_at_age_18,log_density_median_effectively_domiciled_area,sqrt_percentage_indigenous_population,log_per_capita_income,log_per_capita_cash_transfer_program,sqrt_percentage_estimated_households_in_informal_settlements,sqrt_percentage_population_in_informal_settlements,sqrt_demographic_density_in_informal_settlements,sqrt_percentage_population_in_households_without_bathroom,sqrt_percentage_hospitalizations_diseases_inadequate_sanitation,sqrt_percentage_poor_population_spending_more_1_hour_to_work,sqrt_illiteracy_rate
3233,0.04273319815684147,0.04798665126836991,0.0429862842191487,0.02253999809457235,0.15535152093160373,0.004421765528211788,0.04376454150007498,0.07560750314846941,0.09117233662751824,0.11563776209998392,0.0006562337533035162,0.09790382614761506,0.02321817517640536,0.016358969993066227,0.038608419152690206,0.0067185836647740945,0.018843283487715252,0.06685771977108919,0.03681158863769248,0.014015278016982241,0.011818343694137394,0.0004513425125358512,0.009934072145350727,0.0072123389549573445,0.0033706672371259776,0.0,0.0,0.0004419307971470584,0.0007812306586946622,0.0006249845269557298,0.00317145009696708
3234,0.04097917831548985,0.04593257728707209,0.044172663770109935,0.028380062343065355,0.1499412374391154,0.004321487454496479,0.039307994742929224,0.0763994331900097,0.09314721077855372,0.11701503668300797,0.0006697508232060964,0.09051203982185245,0.02934146463569565,0.012039568369538161,0.0483655773043831,0.01173658585427826,0.020443346555957514,0.07218957087271426,0.02556215641903268,0.01301230170800416,0.013049812578424183,0.00043111106791491244,0.010020842962487939,0.006809765655503775,0.0,0.0,0.0,0.0005966614559397675,0.00201077060543716,0.0,0.003611791305780226
3235,0.04078024953192648,0.044114477221358556,0.03998261729891431,0.02144860148248657,0.1463259455346859,0.004009330907650394,0.061310571179033393,0.06979747602004518,0.10539458435839019,0.10766663072442188,0.0006292015657991494,0.07728936443142109,0.028387233433729064,0.01716403341121866,0.054169865036940726,0.0009218534568685212,0.022680521557876317,0.07850386977935898,0.010506202889390448,0.012847418017945422,0.012864331826080181,0.0003804603782430282,0.009047202999407419,0.006838654592226981,0.0036076780213648205,0.0029024284193690684,0.01179199312590205,0.0006033173292078899,0.001275640018807465,0.003920880094786509,0.002837365355143585
3236,0.04439300086796377,0.045304104796572604,0.042979713671617806,0.02797160801295908,0.10314133790282957,0.004433896594835527,0.04066011696206057,0.07791448726431995,0.11051395028964546,0.1192493276212468,0.0008514366649503005,0.09137682547617565,0.028531160697202525,0.019358135495568154,0.06128737503368672,0.01580780525115275,0.01640220443234447,0.08993098963003361,0.007341633129854478,0.01463507173150422,0.012965497523961535,0.0005474027972785011,0.010319653486302342,0.00697658515509085,0.0,0.0,0.0,0.0005328105566776761,0.00042503578727938116,0.001781677248212602,0.004367155918672967
3237,0.03927907350475636,0.048723724184752445,0.04535914494776567,0.027497461296451135,0.15086957145237362,0.004294946085030474,0.03633813934862862,0.07734120141133527,0.08259237459530508,0.12114321710248876,0.0008364689004553733,0.09756122848580459,0.026155739079623787,0.014107369724987736,0.03986096029477721,0.003941055396376278,0.022745519716228804,0.07837070159651112,0.03038634140308077,0.015474674658424403,0.013988398731182376,0.000524884069882141,0.010969249749253729,0.004929255034182283,0.0011006268508122568,0.0,0.0,0.0005572333209769259,0.0012460115850323424,0.0009099582027133071,0.0028954692708070585
3238,0.03835986054805252,0.04430060891256937,0.04544952722834859,0.02958884999100639,0.11712654524975546,0.004179019437019388,0.04226329091023381,0.07615277306176084,0.09725691671012027,0.11694946469787085,0.000756954464063889,0.08706553325201524,0.03474105592359891,0.014413674586549888,0.058790130042295385,0.008358038874038775,0.026934963012940048,0.0791175113793444,0.010896990305586402,0.014019427469849946,0.012595451722724223,0.0004605613880784403,0.010198359474984047,0.006891566647870527,0.001972693983433339,0.00236463326975684,0.011777565704064932,0.0005685912777861807,0.0015848537947279807,0.0012615907734398152,0.0036029959061133713
3239,0.040890201813530674,0.04494368200270378,0.048459259607531655,0.0328504792582276,0.13207463648254641,0.00452959217468203,0.03906146462078193,0.08181680330283593,0.07781271013990165,0.1221318450937328,0.0008357181134099685,0.09146099033158696,0.026425406746023207,0.008039608251003897,0.06169271113192387,0.025957404602513622,0.01643021810963998,0.06752602356352545,0.020374807604935034,0.015026211679111235,0.012381822397200327,0.00042024160834916154,0.010756596715096598,0.006113954345953061,0.004503025563919863,0.0,0.0,0.00047275355612208856,0.0005790024932926699,0.0015856636321406447,0.004847165057777817
3240,0.04248002560327606,0.04556222976569898,0.044855135869613726,0.029444115057499064,0.11300000420726403,0.0046592012306977204,0.03935158112617169,0.0783784792397512,0.1041422394644548,0.12065220747925245,0.000746770928962004,0.0900345993918103,0.02334470860537743,0.008717738888099916,0.06959580374913284,0.02840976360181537,0.01371785728201942,0.06854058395820828,0.022597937676415426,0.01438345745783338,0.01178599160247799,0.00017156197070031888,0.010086061194787516,0.0075665568813638815,0.0,0.0,0.0,0.0005853306250865944,0.001598878410839556,0.0011363905440726146,0.0044547881873172705
3241,0.04113616676170581,0.0455981733175008,0.04315485622952118,0.022870346006502104,0.14441729508122034,0.004048127871353593,0.046286141321514665,0.07306488908937446,0.08543562312296987,0.11649442696959433,0.0008096255742707186,0.09425263760849686,0.03739553595876828,0.013397011861045662,0.05775838294938843,0.0024747045855067246,0.021859890505309402,0.07372175512132995,0.008172635513864799,0.014023325984538105,0.013220625111121513,0.0006226591000447487,0.01062851727440711,0.0057962545496594116,0.0037905401174348347,0.0033542255255093007,0.011431775368923362,0.00037418293201341537,0.0008366984720021637,0.0010909213382211773,0.00248204877688708
3242,0.034015273494315316,0.04443416965218269,0.041651433901622986,0.030356062459867467,0.15046178418799777,0.0038066831399563433,0.04229480753524618,0.06982931404164976,0.08169486354394578,0.11388452445189551,0.0009328630619655862,0.08571807845190234,0.02920463231089037,0.011630695917732229,0.04321262441879296,0.0004664315309827931,0.024735917320506836,0.09318098294762703,0.00950918476068146,0.014128361535252992,0.014500705043349963,0.0005029776282507864,0.010996190965938728,0.005722548529707313,0.006606559558096891,0.0070644254311202255,0.024121241925942,0.0004758019388467677,0.0006728855549205321,0.0018912753007332456,0.002296699458079201
