,0,1,2,3,4
27,0.838448560203482,0.10746393953169556,0.026653682330941945,0.024461294932427956,0.002972523001452292
28,0.6067417279497744,0.009398072982294803,0.3760033205620268,0.004647853707678632,0.003209024798225571
29,0.7233157363891122,0.023847190953904893,0.24356511108223974,0.006486316777966534,0.0027856447967771407
30,0.9643181938258474,0.0006025949382841431,0.021114990265326188,0.0021560424708032704,0.011808178499738966
31,0.836133917659517,0.08019729259718164,0.003464653395217928,0.0739964968800584,0.0062076394680253225
32,0.17989535182784075,0.0474379463848327,0.7669008333874607,0.005256466808308691,0.0005094015915567707
33,0.726967836837032,0.19423160670454248,0.048696208574513865,0.027984395037423702,0.0021199528464876695
34,0.9349938360282244,0.03357028357843347,0.01043346506421909,0.01639662413350428,0.0046057911956187605
35,0.794066455220513,0.001548431154702288,0.19311331507915647,0.003151479234261753,0.008120319311367155
36,0.9563741482873804,0.01693058412838691,0.01216145060688877,0.009611948842616664,0.004921868134727413
37,0.3338921697144083,0.016675583964058924,0.6434193132544754,0.004605820544924635,0.0014071125221326523
38,0.591238697290798,0.18987795322051818,0.20072871906906334,0.016777903868484132,0.0013767265511357867
39,0.584821652658202,0.08457566485001404,0.318767853016217,0.010259779751561943,0.0015750497240053344
40,0.6503905710419285,0.0040046505883629,0.3370239806330334,0.003843109204230899,0.004737688532444246
41,0.8764553914344817,0.019269442982833323,0.09417425861872439,0.006501880134969167,0.0035990268289911895
42,0.7464474497508975,0.16010548829408636,0.0699554164573728,0.021417719496176074,0.002073926001467136
43,0.34719434801875493,0.060706491308748514,0.5838653261459322,0.007261777549574191,0.0009720569769901105
44,0.056812935737462954,0.037237516054391635,0.9024880404799559,0.003305085200793175,0.0001564225273964631
45,0.9444013295818378,0.018573856741693574,0.02463628195900658,0.008101939884561914,0.004286591832899954
46,0.9120760286417477,0.009135890579721832,0.06923748287837526,0.004927103389703031,0.0046234945104516685
47,0.07048870506446936,0.03614620898443349,0.8896696542901285,0.003496115860048649,0.0001993158009200242
48,0.5283103151657551,0.0020040195142465404,0.461117494053709,0.003340549054804603,0.005227622211484731
49,0.728759270355744,0.03308090632599663,0.22820628159477568,0.00740091386842028,0.0025526278550634194
50,0.8121352931335271,0.003946287771049398,0.17446466184217815,0.0037863305731218157,0.00566742668012341
51,0.4384757787241795,0.0220544886664876,0.5322970360134484,0.005462416185173834,0.001710280410710905
52,0.9511153821322796,6.46585953857284e-05,9.486219668951617e-05,0.0039367516674090886,0.04478834540823613
53,0.2224684276988117,7.244230972490127e-08,4.873108059799214e-08,0.016851105759043108,0.7606803453687553
54,0.8865185353608154,0.00010553103610626646,1.7551677588404458e-05,0.023971439623382437,0.0893869423021074
55,0.9228637485320959,1.043170243964502e-05,6.409500330069815e-05,0.0020254193555886706,0.07503630540657488
56,0.96697589957264,9.931479370395185e-05,0.00029398436875583013,0.002665014043479795,0.029965787221420733
57,0.19578712999751047,1.1525913664232165e-05,1.998992536507779e-07,0.45184327051682166,0.35235787367274995
58,0.8990283774337626,0.0013042443736284313,7.03669810287906e-05,0.056954070443537584,0.042642940768043036
59,0.0028700834613686653,1.1178671607597251e-13,1.776198486471908e-11,0.00023755996758286288,0.9968923565531748
60,6.024795499621546e-07,1.3938445839204201e-21,1.2591033681184655e-17,2.33466897173033e-05,0.999976050830732
61,0.23391834900353065,9.265882613943237e-09,8.458999396952368e-08,0.002481667356183767,0.7635998897844086
62,0.011291511386777899,5.616243358630844e-12,1.5629533437706553e-10,0.0008096654038670717,0.9878988230474438
63,6.929170114184136e-05,1.028364422135137e-17,5.5087222576000974e-14,2.6829475170657707e-05,0.9999038788236322
64,0.9437822546791107,0.000501046135994753,8.649827354702434e-05,0.0180813421043502,0.03754885880699759
65,0.00046847145871815773,5.565124331026073e-16,1.808595726863672e-12,4.027657104093417e-05,0.9994912519684317
66,0.0005946498408878603,0.0013739463357297955,4.848104134889254e-07,0.9977703698108529,0.0002605492021159645
67,0.05286728850423872,5.820805408642444e-11,7.061625563496757e-09,0.0004546332549093571,0.946678071121018
68,2.296512598637866e-08,3.971935990876275e-24,6.293657715803243e-20,2.631512228447572e-05,0.9999736619125897
69,0.9337659555693925,0.0012470822343111237,0.00011224112717637273,0.03212992648765046,0.03274479458146972
70,0.5508354029749029,1.071803453691585e-06,6.620735685672023e-07,0.015159486114508736,0.43400337703356595
71,0.003835380558475425,5.068920136683137e-13,2.0737134193347572e-11,0.0005723269386466355,0.9955922924816338
72,0.902512168680056,2.9681039137189792e-05,2.0254050834637148e-05,0.007613144673726906,0.08982475155624527
73,0.8517751643138206,2.5485872318013287e-06,1.7130006682587552e-05,0.0021982759992955603,0.14600688109297005
74,3.985523418167864e-05,9.156768010914449e-18,1.0834004138417671e-14,6.162866641133149e-05,0.9998985160993958
75,1.832286782790186e-09,1.0845170064754872e-25,1.0879640654036313e-21,6.577418923801669e-05,0.9999342239784758
76,0.01996180266101556,8.781000981194468e-12,7.130868002944056e-10,0.0004561054155278502,0.979582091201589
77,0.043428515525287044,6.340353909851295e-10,1.5069599191666573e-09,0.005533924185795943,0.9510375581479213
78,0.9507285733554007,8.217950324876406e-05,8.672434480498988e-05,0.004800735356401123,0.044301787440144236
79,2.3245119604343442e-06,8.911300740861124e-21,1.8160710536894091e-16,1.3140328720951714e-05,0.9999845351593184
80,0.07905406205641584,3.556648393467992e-10,9.040936713582017e-09,0.001138806838101419,0.9198071217088816
81,1.4588665029184147e-06,5.997306406486995e-20,2.8902089344027304e-17,0.00015924570791145683,0.9998392954255849
82,0.0007272013021700482,5.574816041490057e-15,1.4733634820243037e-12,0.00015837496037571014,0.9991144237359753
83,4.2041220072886265e-05,2.8356041498861476e-16,5.903972869546131e-15,0.0012127037322940488,0.998745255047626
84,5.665711033141401e-06,6.372196904636902e-20,7.131713289720271e-16,1.768964687516457e-05,0.9999766446420916
85,8.646321627233674e-05,9.087096662497665e-17,3.0336611046068434e-14,0.0001348549378970807,0.9997786818458004
86,0.08308011051233231,7.4218724183359225e-09,5.518596031343635e-09,0.01531083263615144,0.9016090439110478
87,0.009309932346250096,2.1930799982092083e-12,1.3395004348229427e-10,0.00048041403789576565,0.9902096534797112
88,0.009352586865540915,2.312299540741368e-12,1.3238015886440954e-10,0.0005001345646407662,0.9901472784351256
89,0.06031993927010008,5.375583062583676e-11,1.4625085890641386e-08,0.00032887551129781996,0.9393511705397601
90,0.0007725338945010774,1.5407408510165629e-13,8.449922426213632e-13,0.0027735239170417194,0.9964539421874584
91,0.43127209724095505,3.2773827374101194e-08,7.126213174124034e-07,0.0015951834667180629,0.567131973897182
92,0.2182362440857437,9.009400371496185e-10,1.667922588124467e-06,0.0003143698562709706,0.7814477172344572
93,0.0038806151633257674,1.8043481699846361e-10,2.6149193242245488e-11,0.08553502677208025,0.9105843578580106
94,0.009697638562007688,1.9851886777512906e-11,8.413905350601321e-11,0.00321749959997084,0.9870848617340301
95,0.0010132619156341042,2.7904581925864375e-13,1.3617108041865262e-12,0.003011004508652189,0.995975733574073
96,1.0306320949923764e-05,4.182068946991918e-18,6.433721831744441e-16,0.0002853098664507483,0.9997043838125987
97,2.8462805013821306e-05,5.993678288348071e-18,5.4288494588082504e-15,7.37012451953872e-05,0.9998978359497852
98,0.00034964961181414286,1.8597844704580004e-15,3.2942816998744583e-13,0.00020012425069847948,0.9994502261371562
99,0.25816690838806106,1.9148050857540016e-07,7.183087301859886e-08,0.027830733728357388,0.7140020945721995
100,3.807802748036398e-07,1.5714833155779421e-21,4.247615552419547e-18,5.5579320925122486e-05,0.9999440398988001
101,0.08267749499395757,1.1827036865037634e-05,9.773913022049688e-08,0.7129317303003329,0.20437884992971414
102,0.05367738815769266,1.0673530707043237e-05,6.738865961656693e-08,0.7926619394079795,0.1536499315149609
103,3.129964101748086e-07,2.0171831869444324e-22,6.086594532940889e-18,1.2030613169232463e-05,0.9999876563904205
104,0.39927197074800014,1.0173549901699643e-06,2.4225098749209657e-07,0.03884718866032901,0.5618795809856932
105,2.350451735946964e-06,1.6532589611046948e-20,1.282703308117716e-16,2.2700860155885937e-05,0.9999749486881088
106,0.000811080655929278,3.367249759542828e-15,2.842690265983174e-12,8.292432484881741e-05,0.999105995016376
107,4.98026237088075e-07,7.794959676838172e-22,1.0202861526647534e-17,1.892918520267769e-05,0.9999805727885599
108,0.001289195852929145,2.373465225626124e-13,2.1342060507152776e-12,0.0017638717411863276,0.9969469324035127
109,0.30752484248759854,1.2405414655704064e-06,1.419814280046257e-07,0.0819040370877353,0.6105697379017723
110,0.35412301738608476,7.638884593091746e-09,1.0078594159260454e-06,0.0007302432201562699,0.645145723895458
111,2.2891542106074156e-10,1.5357230569905768e-10,1.2525807907471149e-14,0.9999989879508219,1.0116666778618557e-06
112,0.0366378689696828,6.091361010745561e-11,1.7772161323663068e-09,0.0009184513517251194,0.9624436778404624
113,4.71645336690053e-08,8.68596022857217e-24,2.358732645834745e-19,1.622752418181632e-05,0.9999837253112848
114,0.0071548068972684025,1.123118410667102e-12,8.450297447984591e-11,0.0004099143414684543,0.992435278675637
115,0.0038358062862993776,2.4236341829871466e-13,2.8310616283435938e-11,0.00029360509665667605,0.9958705885884912
116,0.026217689655204927,2.0998355070617277e-11,1.0572292936312888e-09,0.0006277542485607975,0.9731545550180064
117,0.14011597574122409,7.950015626261732e-09,1.803359797221847e-08,0.00624261199523302,0.8536413862799298
118,0.005222971922147747,1.1092001537293036e-12,3.550497651592197e-11,0.000689754349215859,0.9940872736920224
119,0.0299972357950603,3.083569769320627e-07,4.827751602857577e-09,0.5467020951833962,0.4233003558368153
120,1.3039750103560812e-07,2.959012107723068e-23,1.687357019236374e-18,9.06504696005491e-06,0.9999908045555383
121,0.9361271081764757,0.00038509016258399075,6.395275109925014e-05,0.01936185975598015,0.0440619891538609
122,0.9052946112886936,4.911914612988911e-05,2.1133261776978806e-05,0.010542564556143474,0.0840925717472563
123,1.0629826028914749e-07,1.7098372777434676e-23,1.3336872890689766e-18,7.739065633758702e-06,0.9999921546361069
124,1.5830837218812446e-10,2.2242345497536295e-27,2.8429884960316714e-23,0.00011058494222957888,0.9998894148994627
125,8.992165856899405e-06,1.3737103187413925e-18,6.033105737245669e-16,0.00013209487903421708,0.9998589129551076
126,2.6317297827544526e-07,4.948236232658578e-23,9.892514117823107e-18,4.427269093386139e-06,0.9999953095579289
127,0.05664877088637767,1.194180672017741e-10,5.307477540103792e-09,0.0007768950468414977,0.9425743286398852
128,0.02358160306975616,1.070591943144591e-11,1.1293027145081785e-09,0.00040815833678037593,0.9760102374534545
129,0.0003138686492865183,1.2170456894811343e-13,1.9955970077177268e-13,0.009584301661958495,0.9901018296884329
130,0.0004741747035527596,1.3761779156131729e-15,9.00374923121494e-13,9.116820798606615e-05,0.9994346570875595
131,0.00016882195822757375,1.9755921530314973e-11,5.739079635116458e-13,0.5498478916013643,0.4499832864200776
132,6.064770441228012e-07,2.3672749130214074e-20,6.598549285344436e-18,0.00029143668077246087,0.9997079568421837
133,3.98136494225691e-05,2.39229565170067e-18,2.7406049635406824e-14,1.7982748338936037e-05,0.9999422036022112
134,0.07255522942022279,6.235767713756151e-10,5.430071824804959e-09,0.002212503123531258,0.9252322614025971
135,0.03257689876995744,1.2537354376047807e-10,9.904315506950678e-10,0.002156042162716805,0.9652670579515205
136,1.1221864894219527e-07,3.493654213933984e-23,1.0417437685859572e-18,1.3555820745019915e-05,0.9999863319606069
137,3.2852301663387016e-05,1.1821409795936803e-18,2.6879759710679672e-14,1.2978300683807409e-05,0.9999541693976255
138,0.009466096881673698,0.003706431315970324,3.1434128097981846e-06,0.98484146579268,0.0019828625968663616
139,0.005756316246658578,4.3483670588223664e-13,7.291515052317266e-11,0.00025025289671995904,0.9939934307832713
140,0.6021006767617851,9.693413428867846e-08,3.5733001491096554e-06,0.0012446328685007926,0.3966510201354312
141,0.7504736983288207,2.3488920909270174e-06,3.3228471158419136e-06,0.006450720314706298,0.24306990961726652
142,0.8847409999959516,4.142757533944744e-06,3.0237027379984038e-05,0.0020043676020024457,0.11322025261713166
143,0.3596634673431051,4.830360826406889e-08,2.2656900367752162e-07,0.003836772038066088,0.6364994857462171
144,0.8434809220380981,2.6803004991634863e-05,7.964866109442934e-06,0.017132107999700816,0.13935220209109997
145,1.4561863424171997e-08,4.705204867557695e-24,2.4777992085625064e-20,6.459965324101247e-05,0.9999353857848958
146,0.004667879119606499,2.766968975099373e-12,2.249025251644763e-11,0.0018798683409895383,0.9934522525141469
147,0.9049046652687522,2.130939907139681e-05,2.264333569117817e-05,0.005587375732972518,0.08946400626351234
148,0.9532055365701173,0.0001803291335047336,9.264010375569155e-05,0.007637224733856117,0.038884269458766
149,0.921287227637298,0.00010487781987828585,3.187815927683803e-05,0.012885214045928257,0.06569080233761922
150,6.89457467085392e-11,1.0677119112252278e-30,1.2332001673583038e-22,4.311274745468878e-07,0.9999995688035798
151,0.5954320708603951,1.2225063369523969e-05,1.204916380394606e-06,0.07133500002667836,0.3332194991331768
152,0.947775497045626,0.0007449045581558811,0.00011610235520006642,0.019242998557452914,0.03212049748356537
153,0.20564287817851004,3.422297040590051e-09,8.937857881663857e-08,0.0013349437429638583,0.7930220852776506
154,9.257951135109047e-06,3.775339066526293e-18,5.319601672592356e-16,0.0003104108969397891,0.9996803311519247
155,0.857118438077552,2.3068188053347313e-06,2.19616630597857e-05,0.001854716985979182,0.14100257645460368
156,0.18752097610908242,4.675142427931985e-09,5.1290593870326405e-08,0.0021633902646285923,0.8103155776605527
157,0.2296763643681549,4.705949815628391e-07,6.511527822464883e-08,0.07143350906476674,0.6988895908568187
158,0.2733372821241094,0.007868999597895289,3.4223360601710493e-05,0.694391278005167,0.02436821691222669
159,1.2122311479589666e-05,9.622182099910764e-19,1.348112183861914e-15,5.846833760446615e-05,0.9999294093509139
160,5.636492415188989e-14,9.335949497067973e-14,6.9272984737545084e-18,0.9999999791416736,2.0858177219593408e-08
161,0.4057811001691306,2.9414477010052495e-08,5.361504471268015e-07,0.0017408581768653922,0.5924774760890795
162,0.06105848135482892,3.691119553849755e-11,2.927417846897345e-08,0.00022318708839453514,0.9387183022456865
163,0.15944892935145555,9.482846681308422e-10,8.220954062978756e-08,0.000703710349183257,0.8398472771415358
164,0.007771626235617956,2.4382895082107256e-13,4.744799541479216e-10,8.565114644018132e-05,0.9921427221432179
165,5.056912007623161e-07,2.2128285031775687e-21,7.068880489748298e-18,4.735550469726597e-05,0.9999521388041022
166,0.32847713836756015,2.1396116094976166e-08,2.2406839188444492e-07,0.002341546731811426,0.6691810694361204
167,0.9450998315133176,1.3169726875304765e-05,0.0003405948001828772,0.0012289028001756916,0.05331750115944896
168,0.6030106581695462,0.0009890959014761083,1.419130615766842e-05,0.3079961203455448,0.08798993427727547
169,5.185344814925527e-15,5.463181601583645e-14,3.378262895484814e-18,0.9999999968643465,3.135593718549569e-09
170,0.8256833121719445,2.068281938914694e-06,1.0897934898013517e-05,0.002588315781288571,0.1717154058299297
171,0.0036757570153588773,8.930445059809962e-05,8.204777402987714e-08,0.9910032423052089,0.0052316141810602665
172,0.8889817294284206,6.035625938575993e-06,2.5401780746488588e-05,0.0025985467679724367,0.10838828639692208
173,0.8784926703327363,1.7286253840856852e-06,0.00010956546676348213,0.000973440635010972,0.12042259494010556
174,0.8628328132913011,4.386893729948759e-05,1.0697850420497053e-05,0.01899335974151936,0.11811926017945963
175,0.9281764678967046,1.1580382473508998e-05,7.81810400303334e-05,0.0019266263996900123,0.0698071442811019
176,0.8052026696039264,9.401296118206084e-07,1.4124474407042104e-05,0.001617069644608183,0.19316519614744704
177,0.500651424112602,5.778379939298294e-06,6.093123840565279e-07,0.07511796953445656,0.4242242186606178
178,0.0008155297670329114,7.095791206939311e-14,9.679306515942754e-13,0.001280776694329615,0.9979036935375987
179,0.05714799250361277,2.4841393503759754e-11,4.441690518690758e-08,0.00017169188126517248,0.9426802711733758
180,0.004709950456983033,5.529560100487968e-14,3.258863422091057e-10,5.112945527766264e-05,0.9952389197617976
181,0.11039480036329766,1.0344139945228178e-09,1.641433428979989e-08,0.0015980852089662425,0.8880070969789883
182,0.10015775839698657,1.52612928184464e-09,1.0385916611059728e-08,0.0027262664893649164,0.8971159632016025
183,0.5983321423941449,0.0050531765633606,5.2058022743671525e-05,0.3541775029928904,0.04238512002685987
184,0.659928023142737,0.060671286782812944,0.0007102793132082481,0.26697030692064133,0.011720103840600425
185,0.7582721245671443,5.847634177916372e-07,8.231242391731467e-06,0.0017359608722082474,0.23998309855483774
186,0.01980721929330089,0.02800733677647363,3.0000924169703036e-05,0.9507359768318717,0.0014194661741842366
187,1.0651837536156646e-05,5.613757048958028e-20,9.492132792456368e-15,5.243866242216518e-06,0.9999841042962121
188,0.9236972567206384,1.0658982292698032e-05,6.565080146709585e-05,0.002020238220902366,0.07420619527469907
189,0.9208713180690833,0.03558504874721559,0.003539570469119867,0.03351635814300208,0.006487704571579299
190,0.3961422261639251,5.054820932536453e-08,3.380490026120233e-07,0.0030561242705404966,0.6008012609683224
191,0.3660632249317372,1.0618590908948729e-08,7.880580451920469e-07,0.0009101661791335005,0.6330258102124929
192,0.8890791523755212,0.00010854873252429305,1.8313778738237712e-05,0.023463410951845926,0.08733057416137065
193,0.00030546042303784956,3.6171273009535634e-16,5.402665177635269e-13,5.6556963386615984e-05,0.9996379826130346
194,0.19232396639478522,3.3319654599242105e-09,6.82483996638025e-08,0.0015070544743160455,0.8061689075505337
195,0.8234118989232241,1.4097957644476168e-06,1.4341051477920426e-05,0.001881118814076043,0.17469123141545742
196,0.5130998853931538,0.0001277732506968867,2.681100124573156e-06,0.28663908066581084,0.20013057959021383
197,0.9089430322383574,1.5350235628813804e-05,2.8161895009600914e-05,0.003922890665928181,0.08709056496507576
198,0.05078181891768443,2.3316223104324526e-10,2.71878866055821e-09,0.0017332343765863888,0.9474849437537787
199,0.8768564142672255,3.7323410967157283e-06,2.548749719388015e-05,0.002094638476981351,0.12101972741750243
200,0.29947122291101297,4.163700351094276e-09,6.833156810957627e-07,0.0006480808960358582,0.6998800087135695
201,0.8140071105198918,0.00012669073156204637,9.430156057350752e-06,0.059696099846140695,0.1261606687463481
202,0.0005826453501973261,1.182002976385304e-15,2.047953955835981e-12,5.56543495068269e-05,0.9993617002982471
203,0.9002275561597917,2.188103615125513e-05,2.0078356384099633e-05,0.0062521490647643,0.09347833538290845
204,0.1112354452440404,2.1292626944782834e-09,1.2747849236350043e-08,0.0030147172229908264,0.8857498226558566
205,0.7583218752826648,7.103396527880128e-07,6.823564176264858e-06,0.0020754810148055974,0.23959510979870052
206,0.10992632367234895,9.804597908522101e-10,1.661052340211201e-08,0.0015348569575794097,0.8885388017790882
207,0.6140658315557802,6.820063679648054e-08,9.498309260524675e-06,0.0008004168070668479,0.38512418512725566
208,0.7400605204687006,0.0005991837463643161,1.5544360741107937e-05,0.1641870889020262,0.09513766252216735
209,0.5299909749233029,1.404259280914506e-07,9.213995607734176e-07,0.0029766725313089062,0.46703129071989874
210,2.327186472959898e-06,2.4941805821567266e-20,1.0240219037062975e-16,3.353202431601366e-05,0.9999641407892109
211,0.68023019282318,0.0009948028487734727,1.796351826557576e-05,0.23475894789969792,0.08399809291008258
212,0.15700339584965753,6.591690524234193e-09,2.5558907300914054e-08,0.004233270279830287,0.8387633017199141
213,0.0026265360215599466,3.403128985512904e-14,3.151240206807817e-11,9.25165886060151e-05,0.997280947358288
214,0.8146761423893021,9.333430375248592e-05,8.354872090636715e-06,0.050943414269332195,0.1342787541655224
215,0.9587346709650257,6.305093959966763e-05,0.00016702998480872075,0.002818094203843961,0.038217153906721986
216,0.00814713261609471,0.00034833967644118787,3.603683775471514e-07,0.98598059296754,0.005523574371546589
217,0.7646014583177332,6.364423531058339e-07,8.576368815257134e-06,0.001760665183626162,0.23362866368747182
218,0.9740293268031096,0.00018469535860173578,0.0005515885579817254,0.0027116837314852347,0.022522705548821378
219,2.6504825453598684e-15,1.0123802400508111e-16,1.7545317184300532e-20,0.9999999620367859,3.7963211721081436e-08
220,0.8741809233931478,1.59177007096418e-06,0.0001012773346508019,0.0009723712129675999,0.12474383628916277
221,1.8586933449879547e-07,1.0855279628401555e-22,2.1564603621494727e-18,1.6360600914306632e-05,0.9999834535297522
222,0.12252234753240715,2.753236932349163e-09,1.5675559772241214e-08,0.0031554035617732137,0.8743222304770234
225,0.8108857112252653,1.695007955161007e-06,9.287636958896656e-06,0.0025915081299247218,0.18651179799989584
226,0.028027633708740767,4.9814236149852424e-11,8.730163536553714e-10,0.001221928759852551,0.9707504366085764
227,0.0029301209218606213,2.7954426122857243e-14,6.495495374883093e-11,6.329065061452468e-05,0.997006588362542
228,0.9556155477235274,4.6040151144250015e-05,0.00015842303557796347,0.0024948501373546167,0.04168513895239589
229,0.9808390784664383,0.0006058108703156217,0.003619822485371569,0.002518052165642407,0.012417236012231943
230,0.8991702867928408,0.03882681944027495,0.002275313673950614,0.05198143237960675,0.007746147713326508
231,0.6984105876949619,5.212728801282113e-07,3.3290755507634453e-06,0.00271136904450115,0.29887419291210604
232,0.4464505453697371,4.887464579076326e-08,6.430259299903977e-07,0.0020634197749463926,0.5514853429547405
233,0.0018663255709643273,2.5764635875319455e-14,1.1142702655625362e-11,0.0001292504652671223,0.9980044239525999
234,0.48923076128695026,1.0322549943969737e-06,4.332429312870693e-07,0.022026262219559098,0.4887415109955652
235,0.8147003792548032,1.7069379601940976e-06,9.974747175489694e-06,0.0024923155710596867,0.18279562348900125
236,0.9470956870569388,0.0005743427992407319,0.000100778732411584,0.017564564866976873,0.03466462654443181
237,0.22543653259374416,2.3872111259293507e-09,2.021878239482233e-07,0.0007753121168176742,0.7737879507144029
238,0.7219785355140999,4.40125481656252e-07,5.494500199555928e-06,0.0018891247439948827,0.2761264051162239
239,0.43181007205703825,0.002002635365416129,1.5896491981110607e-05,0.5055377648947951,0.06063363119076918
240,0.003678350024342276,0.00035090919451989113,2.6071472820269007e-07,0.9932980261837392,0.0026724538826704346
241,0.9378790430571116,3.0115571760605294e-05,6.40520938288506e-05,0.0033165569704975842,0.05871023230680132
242,0.9521038488605171,3.346656488865198e-05,0.00015299062560915184,0.0022024876916967215,0.04550720625728827
243,0.935786539773687,1.966160500383987e-05,7.506473600225401e-05,0.0024623037028724446,0.061656430182434774
244,0.589899759583971,5.965499588472178e-08,6.4373412685117455e-06,0.0008559773225218303,0.40923776609724305
245,0.34876855441567844,2.8783740329652198e-08,2.503017043214612e-07,0.0026160978979702524,0.6486150686009071
246,6.026706952129065e-05,5.2930439567426673e-17,1.531717026278735e-14,0.00015095646237288946,0.999788776468091
247,0.0004298709487690437,1.3771495449207354e-15,6.667365965678487e-13,0.00010773479016016113,0.9994623942604024
248,0.0008780924922205509,3.1281434483828542e-15,4.022541590571754e-12,6.754802518708734e-05,0.9990543594785668
249,0.8176703271314966,2.9778257762540764e-06,7.62628176464432e-06,0.0039403411716193255,0.17837872758934378
250,0.6291091922011215,1.3354536781414706e-07,3.8825928672673325e-06,0.0013624339017396744,0.36952435775890397
251,0.22968224728820752,0.11215035816176314,0.00042668912349976825,0.6522660521241275,0.005474653302402026
252,0.8313356669085634,0.10139581011159685,0.006373905297463826,0.0561556817005022,0.004738935981873705
253,0.9077904831906531,0.0005221320786230106,4.468622909032465e-05,0.03793061115263836,0.05371208734899514
254,0.5100072024362736,5.576136486513969e-08,1.4250460819973331e-06,0.0014745546354721594,0.4885167621208073
255,0.6297265143168461,0.013338012047578725,0.00013501480430381222,0.33027480896483097,0.026525649866440352
256,0.9226058505121663,7.080066304041638e-05,3.171239850552688e-05,0.009572950346623421,0.06771868607966425
257,0.901944490401868,0.0009757050028049381,5.9984578512998886e-05,0.050775971191825586,0.04624384882498829
258,0.0400414868191297,3.164589245419906e-11,3.758298113132297e-09,0.0004300613970605738,0.9595284479938659
259,0.6162702174462059,0.00993670510044189,9.919772764350339e-05,0.3430037724322137,0.030690107293494556
260,0.6149324574825383,2.584855309973312e-07,1.7550879144952806e-06,0.0027910111660237164,0.3822745177779923
261,0.936333507864952,8.787623853348862e-06,0.00029750387024106477,0.0011426886399375728,0.0622175120010163
262,0.9739521730524825,0.000398161257168587,0.0004159738385295058,0.004650994011837049,0.020582697839982532
263,0.9517502289517115,0.0007781902951552873,0.00013398395759281495,0.017447413556574247,0.029890183238966476
264,0.011152089966996603,0.00011817290387325321,1.6983735817419078e-07,0.9762601459207524,0.012469421371019513
265,0.8083944688722577,9.358406566143582e-07,1.5461064442281853e-05,0.0015496187767462097,0.19003951544589728
266,0.9249779407281269,5.881232988882977e-05,3.379725238961689e-05,0.007923279777964603,0.06700616991162962
267,0.959580682648095,5.5385343193617906e-05,0.00019966647699230664,0.0024331335799633626,0.03773113195175546
268,0.9236182775201792,3.3440854064454526e-05,3.491522618417393e-05,0.005314492679659281,0.07099887371991277
269,0.03167787136233743,6.7015733509127425e-12,8.499645582651871e-09,0.00015237302886929145,0.9681697471024457
270,0.9239041845493573,2.554498012038482e-05,3.810368180626833e-05,0.004247506098530623,0.07178466069018505
271,0.9787466337560087,0.00025888475503392457,0.001939025059341611,0.0020954689915655134,0.01695998743805028
